label;cim;poem
dsida;Rövid napló; Bárányfelhőt tartok az óljaimban, emlékeimet nevükön szólítom, szeretem az embereket. A csillagok fényes esője alatt bőjtölök és imádkozom este és a Halálnak minden vacsoránál külön tányért teszek asztalomhoz. Ha kérdeznek, halkan felelek, hiszem a föltámadást. Márványba vések egy fehér nevet s eltemetem mélyen a föld alá. 
dsida;Sainte Thér?se de Lisieux; Szelíd hárfával siratlak halványszinü rózsa, pasztell-fényü színes ablak, finom, gyenge rózsa, gyenge, lengő és esengő, hold ezüstje mossa, ezüst-zengő csöppnyi csengő, édes kicsi rózsa!  Halál harmatát ki itta, lenge, szűzi, drága, fehérarcu kármelíta, zsenge rózsa ága, keskeny ajkad égi csókra nyílott, tiszta mátka, szép erények rózsacsokra, rózsaszínü ága.  Máris mentél, alig jöttél, így vagyon megírva, fájó illatot köhögtél, sárga rózsa szirma, várt a messzi csillag-oltár, csupa perzsa, szmirna, alig voltál, beleholtál, sárga rózsa szirma.  Liliomon éldegélsz most, rózsa lett a vérted, habfelhőkön mendegélsz most s dalomat nem érted, pedig lelkem sírna, sírna, vagy röpülne érted - Hull a földre rózsa szirma, amint megigérted.  Mennyi rossz tett, csúnya emlék, én voltam, ki tette, akasztófát érdemelnék s rózsát adsz helyette, buja voltam és goromba és gőgös felette: nem borulhatsz hát karomba, rózsát adsz helyette.  Arcod édes égi fényt vet, hull a rózsa, hull, hull, kék felhőn vár Vőlegényed, hull a rózsa, hull, hull, tapsikolnak mind a szentek, hull a rózsa, hull, hull, amint kézenfogva mentek, hull a rózsa, hull, hull.  Áttetsző és lenge kis szent, rózsákat pazarló, kérd meg énhelyettem Istent, hogy ne nézze gyarló voltomat és hadd mehessek, hol a Hold a sarló, vándortársatok lehessek, rózsákat pazarló.  Szelíd hárfán hadd mulatlak, halványszínü rózsa, Isten házán szines ablak, égszín gyenge rózsa, zsenge, lengő és esengő, Krisztus csókja mossa, csókkal zengő csöppnyi csengő, édes kicsi rózsa!  Mindörökkön élni, élni adassék meg nékem, lábatoknál üldögélni rózsalevélkéken, Krisztussal s Veled beszélni fent a tiszta égen, éldegélni, üldögélni rózsalevélkéken.  Angyalsóhaj illatából szirmokat csinálni, csillagházunk ablakából földre ledobálni, szent szerelem szüzi bokra, egy szobában hálni Veletek és ágyatokra rózsákat dobálni! 
dsida;Sárba zuhan a nap; A tegnap is elment, a holnap is elmegy, az öröm is elment, a bánat is elmegy - Udvarunkon a cseresznyefa minden tavasszal kivirágzik.  Csókot is adtam, erőt is adtam. Sokért cserébe keveset kaptam. Egy gazdátlan burnusz üget a forró Szaharán.  Agyvelőt tépnek, ideget falnak örökös csaták, új forradalmak, de kedvesem szájszéle égő, piros, mint a vér.  Harangok szólnak, engem temetnek, nedves sírokban holtak nevetnek bizony mondom, egy szép napon sárba zuhan a nap.  Apám is meghal, fiam is meghal, a színek ordító rendje is meghal s görnyedt háttal a kusza vonalak értelmét keresem. 
dsida;Séta;  (Zólyomi László)  Keserű lett ma máskor oly édes kenyerem s ha egy-egy balga, ringó rím eszembe ötlött, nem tudtam semmit írni, csak vettem a felöltőt és kóborlok s a lelkem sír a tenyeremen.  Oly furcsa is az élet, - eldadogom ezerszer ezt a banális, bágyadt, semmitmondó igét s egy bolt előtt egyszerre kivánom a fügét, mely ürmös ízek ellen édes, gyermeteg szer.  Aztán a testem újra fehér ágyat kiván, hálós kis ágyat, hűvös, gyűretlen, tiszta gyolcsot, ágyat, melyen rikító paplan nem piroslott s amely fölött fölöttem virrasztott az anyám.  A furcsa elmulás is sajgón eszembe vág most és hogy nem élni egyszer milyen furcsa lesz, milyen egyszerűen szép, mikor lehull a mez s felülről nézem ezt a forgófüstű várost.  S ez itthagyott írások sem lesznek akkor: élet. Csak frissvirágú erdő lábatövére hullt lombok sírása, könnyű avarillatu mult. S majd egy kései vándor finom orrába téved.  Lassan sötétedik már és fázósra hülök fényes sikátorokban. S akkor egyszerre oldalt meglátok egy leánykát. És frissen csattogó dalt szeretnék írni s vígan búg száz autótülök.  Oldalt kacsint rám s tiszta, fehér nyakán kis érem himbálózik, fityeg kissé szégyenkezőn s én véle nyargalok már derűs, nagy, kék mezőn... Pár lépésről kitartón félóráig kisérem... 1929 
dsida;Sietni kellett; Ma találkoztam az öreg Mikulással. Sürgős dolgom volt, nem tudtam megállni, amikor elébem toppant. Gyönyörű téli szürkület volt, gyönge hideg, vattásan, puhán esett a hó és az öreg torzonborz szakálla is csupa hó volt. De, mondom, nagyon siettem amint már évek óta sietek, és mindnyájan sietünk, és nem tudtam megállni. Kicsi krampuszokkal volt teleaggatva, kiknek nyelvöltögetésein olyan jóízű, édes gyermek-borzadállyal kacagtam valamikor. Jancsi és Juliska, Bóbitás Piroska mind nála voltak, hátára akasztva csüngött kicsi fekete hintalovam, melyen valaha vészes csatákba nyargaltam az esteledő gyermekszobából s nyakában most is csilingelt a kicsi ezüst csengő, finoman, messziről, mint az édes anyám hangja. De újra ismétlem, sietni, sietni kellett és nem tudtam megállni. Az üreg megfordult, álldogált az úton, orrát vörösre csípte a hideg, szintelen szeméből könny szivárgott, s kesztyűtlen, reszkető, ráncos kezével vidáman integetett utánam. Abafája, 1928 
dsida;Siralom; Elbújt előlünk az irgalom napja, ronggyá olvastuk már a bibliát, s a harsonás, ítéletes világvége, ki tudja, merre még.  Az őszre tél és újra nyár - ha fűtjük is, hideg a szobánk. Plátót és Kantot betéve tudjuk, odvasakat ásítunk.  Mintha pályaudvaron ülnénk, únosan valami vonatra várva. A bölcsebbek mereven mosolyognak: ők már tudják, hogy semmi se jön.  De jaj lenne nekik, ha mondanák, ezer jaj, hogyha nevetnének: A tömlöcökben nem fér el a jajgatás, az őrültek háza zsúfolva van.  Unatkozó emberek karácsonyfát gyújtottak a főtér közepén. Belefűrdünk gyermekesen a lángba. Egy sovány pap beszél.  Azt mondja, hogy sokat kellene sírnunk, nagyon rosszak vagyunk. S mi letérdepelünk és kórusban zokogunk: Miserere! Miserere! Miserere! 
dsida;A tükör; Írom e fekete verset ezerkilencszázhuszonnyolcban, mikor emberek megőrülnek, mikor a tükrök összetörnek.  Talán görbetükör a tükör s csak én látom nyilt, síma lapnak. Talán holnapra összetörik a lelkem.  De ma még belőle szikrázik a zajgó, végtelen világ, - egyszerre vetülnek a parányi csirák s a robbanva zuhanó égitestek.  Valamelyik eldugott sarkából gyászkocsit indít február s egy furcsa maszkkal kevesebb kergül az őrült karneválban. 
dsida;Sírfelirat; Megtettem mindent, amit megtehettem, kinek tartoztam, mindent megfizettem. Elengedem mindenki tartozását, felejtsd el arcom romló földi mását. 1935. július 9. 
dsida;Sírvers; A szabad ég alatt tanyáztam. Gyermek voltam és karikáztam. Míg karikám gurult előre, ránéztem fűre, fára, kőre, holdfényre, napra, csillagokra, férfiakra és asszonyokra s mindenen - legyen új vagy ódon - elcsodálkoztam szörnyűmódon. Nem nézve így lábam elébe, e roppant gödör éjjelébe zuhantam. - Istenem, ha árva útfélen fekvő karikára találsz, kérlek, keress meg engem: E rút veremből végy ki engem! 1933 
dsida;Sohasem tudom meg; Csak pihenek egy kicsit a gesztenyefa virághullása alatt, a méhek bódító zümmögésében, mert megfáradtam és szédít az álom és ég a szemem. Vándortarisznyám mellettem nyugszik, minden ág meghajlott és letört alatta, felsebezte vállamat, most itt pihen oldalam mellett és nézem sokáig: Nem tudom, mi van benne, valami megbízatás, világokat rendítő titok lezárva s lepecsételve hét pecséttel. Vagy csak iromba gyémánt, súlyos aranytömb, talán csak ólom és fekete szikla, mit tudom én, - nekem el kell vinnem és át kell adnom fáradtságos vándor-útam végén. Akkor egy mosollyal elbocsátanak pihenőre és soha, soha sem tudom meg: mit hurcoltam egy életen keresztül. 1930 
dsida;Sorsokat írok; A Göncölszekér vertacél rúdjából tollat faragok.  A tintasötét éjszaka levébe mártom a hegyét.  Havas mezőkre, vak ködök falára sorsokat írok.  A kemény, konok ákombákomok állnak feketén.  Az angyalok hosszú széltrombitákon dalt dideregnek  s a pólusoktól az egyenlítőig zokog az Ember. 
dsida;Sötét ma; Az arcokig a tüzes sugarak dalos ütemre lüktettek az égről, s a bujdosó, de vidám ajkakon oltár-építőt keresett a zsoltár.  Ma szürke tornyok fúródnak az égbe, ahonnan könnyek hullnak, s öröklámpású, nagy, misztikus homályban: zsoltártalan a megépített oltár. 1925. május 13-án 
dsida;Sötét szobor a város felett; Gyöngyházcseppekre bomlik a levegő, részegen kacagnak az emberek. Senki se gondol a sötét Szoborra, álmában se látta senki még.  Napsütötte ősz fecseg a korzó, katonazene harsan a házak között, cintányér csattan, pereg a dob - Az óriás előtt senki se tiszteleg.  Szerelmes párok, gerjedt szívűek, bizsergő ínaik unszolására a ködfekete talpazatra kúsznak: ott csap lihegve szájra a száj.  ... De valahányszor hanyatlik a nap, a sose sejtett, láthatatlan, gigászi szobor hideg árnya végigfekszik a balgák városán,  s ha fellobbantak a lámpa-lángok, a suhogó, nagy lovas árnyék leléptet halkan a házak közé s minden tizedik kapura keresztet ír. 
dsida;Sötétség; Hervadó hegedű, magábanéző jácint, égrefutó, sovány sikoltás. Isten, mennyi nehéz, fájó dolog közt jársz, keresve a régi boldog embert... Lásd, babrálgatok itt a bánatommal, néha öntözöm és olykor mosolygok. Úgyis elmúlik - ó, a néma fegyver lassan föl-fölemelt s megint lehulló torkát eltömi már a barna rozsda. Tóba nézek, a mély varázstükörbe: régi napjaim ülnek ott magukban s édes hullaszagot lehelnek. Ócska nyakkendőmön a kedves könnye reszket, éjszakámban egyetlen, árva csillag, ékkő, mely legurul s a tóba tűnik. Rémet lát a fehér, magábanéző jácint, holt hegedű homályba sóhajt... Minden búteli dalt be kell fejezni: nem vígasztal a szó, a régi gyermek rőt rakéta merész, magasra pukkant pompájára nem is nagyon figyel már. Játékostora eltört. Furcsa angyal száll fölötte borongva és suhogva, s ő csak áll a viharszagú sötétben... 1930 
dsida;Súgás az ősznek; Ősz, te sokat tudsz: mert sétálsz furcsán és hallgatagon, s hervasztó, irgalmatlan szomorú szemeiddel befigyelsz minden ablakon.  Ősz, te sokat tudsz, s tudásod soha el-nem-vehető, mert a halottak nagy-erősek és tanítód a temető.  Ősz, te sokat tudsz és ajtómat ha titkon benyitod, mellém lopózva böngészed ki, miket szitálón, csöndesen a papírra írok.  Ősz, te sokat tudsz, de most nyílik a szám s oly valamit súgok, mit te se tudsz talán:  Most, hogy üvöltő, lázadt szél rohan köd-váraktól köd-várakig, van egy búsongó kis fiú, van egy sóvárgó kis fiú, - - ki ibolyákat álmodik. Szatmár, 1924. szeptember 15-én 
dsida;Száraz ág; Szép, lankadt novemberi gally, jó bánat tiszta, lassú míve, kiről levált a röpke raj s alatta hajló, száraz íve maradt hűs, haldokló kezeknek, magánnyal dús és koldus ág, melyen csak emlékek rezegnek: elvégezett szomoruság! -  miért vettelek észre ma talán először életemben, mint sokszor elhadart ima szavát, amely az értelemben tartalmat nyer és felvilágol? Miért nincs más rajtad kivül szememben ebből a világból, mely elsötétül és kihül? 
dsida;Szegény Don Kihot; Nyomán a bágyadt alkonyati fénynek feltámadnak a rég átélt regények.  Latin órán, régen, mint kisdiák, pad alatt böngészett tragédiák.  És most szomorú, borús alkonyatkor felpanaszlom, hogy másként hittem akkor.  Hogy fáj most ez a néma, terhes ég, ez a harcos, unalmas szürkeség.  Lennék sötét hős, vagy gőgös, vidám: Gróf Monte Christo, vagy Berend Iván.  Kit a Sors végül örömre is rávitt: Szökött Gulliver, vagy Copperfield Dávid.  Csinos herceg, ki kéktoronyba tér, s akit megölel forrón Hattyuvér.  Antonius, ki csak csókban erős, vagy hitpáncélos szigetvári hős.  Romeo, akit vár az égi nász, vagy az a szegény, bolond Árnyhalász.  Álmokban úszom, bízva boldogan: a vágynak olyan édes íze van,  csámcsogom, mint jó puha kenyeret, - s közben az eső halkan megered.  Míg gyors ütemben kalapomra koppan, összesúgnak az akácok titokban:  Mindig, mindig szélmalmokkal vivott s nagyon megunta szegény Don Kihot. Szatmár, 1927 
dsida;A vándor; Bús vándor ballagott az úton át, s égszín szemével megkérdezte tőlem: Nem tudod: merre van a rózsafa? - Nem láttam, vándor, soha rózsafát. Mézes szerelem forrás kútfeje melyik irányban csörgedez, csobog? Mert lázas szomjban eleped az ajkam. - Nem tudom, vándor, nem élek vele. Keresem, hol a kék csillag ragyog s aranyporos a boldogságnak útja - Nem igazítsz el, hogy haza mehessek? - Nem tudom, vándor, idegen vagyok. Szatmár, 1925. november 29-én 
dsida;Szembekötősdi; Pusztuljon el hát a valóság! Aludjon el hát minden hős hit!  Gyulladjon ki a fény a bálon. Mindennél több egy gyermek-álom: gyertek, gyerekek, játsszunk szembekötősdit!  (Úgy imádkozom néha magamért: Kis fiú, jó fiú! Tisztán-látással meg ne verd őt, én Istenem hadd, ne lássa meg a fától az erdőt! Haragos lánggal ha világok égnek, tudjon örülni minden sziporkának, - tudjon örülni minden kicsiségnek!)  Kössétek be a szememet Kicsi leány, mehetsz jobbra, én megyek balra - Puha szép kezedet vajon, vajon még megtalálom?  Itt csörög a dió amott a mogyoró, -: emitt meg sír valami álom...  Így van jól, gyerekek. Játsszunk szembekötősdit! 1925. április 1-én 
dsida;Szép halál; Sötét éjjel van. Ott künt hull a hó. Végtelen, pihés, fehér havazás takarja be a kertet, - a világot - Az átfutó szél gyors lépései a mély szőnyegen némaságba vesznek. Sötét éjjel van. Ott künt hull a hó.  Mind vastagabb a hermelin palást, s lassan eltűnik a sok pinceablak, tizenegykor a ház faláig ér éjfél után az emelet is mélyen hóba temetve, minden betakarva... Csodás, iszonyú hermelin palást!  A szívűnk nyugodt, sejtelmet sem érez, késő éjjel van, - fehér ágyban alszunk - odakünt hull a hó és lassan-lassan minden olyan szép lesz! Szatmár, 1925. november 29-én 
dsida;Szeptember; Pirosodik a vadszőlő-levél. Most megint régi leveleket olvasok. Délután hideget fúnak a völgyre a halaványkék havasok. A hunytszemű, kisanyás békességet most újra meglelem, a békét, melyet úgy megédesít krizantém-illatával a végső sejtelem.  Ha most jönnél, kezem csak így maradna, ahogyan itt a térdemen henyél. S azt mondanám: Pirosodik a vadszőlő-levél. 1934 
dsida;Szerelmes ajándék; Vers helyett szivesen szőnék ma lompos szőnyeget puha gyapjúból szobádba, pompás Perzsia száz mesés színével ékes kis teritőt, dús-borzosat, mely tiszta ágyad előtt heverne mindig. Reggelente, mikor lelépsz az ágyról s lenge inged alatt tüzelve borzong álmos tested a hűvöses homályban, tennéd rá puha lábadat mezítlen. S míg csiklandva becézi bársonybolyha zsenge talpadat és meleg bokádat, bágyadtan bizseregve énreám és szomjasan tapadó szájamra gondolj. 
dsida;Szerenád Ilonkának;   I was a child and she was a child, In this kingdom by the sea: But we loved with a love that was more than love - I and my Annabel Lee.    (Allan Edgar Poe)   A fűzfa behajlik a vízbe a víz körülötte csacsog locsogva körülsimogatják piciny buborék-pamacsok a hold egyedül csavarogva oly holthalavány odafent kémleli elcsavarogva egy holt kicsi lány hova ment?  Holt kis Ilonka fehéren fekszik a sírban alant szelleme ringva fehéren fürdik a vízben alant lelkemre libegve lehajlik mint vízbe a fűz fiatal ágai - habzene zajlik csobog körülötte a dal  dal pihekönnyű magáról zizge aranybafutó fürtjei zuhatagáról s minden eszembejutó esteli vágyteli csókról lágy öleléseiről jópuha hópihe-csókról lágy öleléseiről.  Egyszer lefeküdt ibolyák közt harmatos fűbe feküdt nyíladozó ibolyák közt még soha oly gyönyörűt parányi piros bogarak közt dőlt mosolyogva elém zümmögő zöld bogarak közt szunnyadtam el én kebelén  süllyedt vele lassan a pázsit süppedt vele halkan a hant s már láttam a mély gödör ásít s ő fekszik a sírban alant - a csöndbe furán belezengtek a fákon a víg madarak és csöndben a mélybe lementek a piros a zöld bogarak  - A fűzgaly a vízre lehajlik zsolozsma a vízcsobogás a hab zokogása morajlik morajlik a szívdobogás borúsra borul be az ének bús nász-ima színkeverés zörögve dorombol az ének a gyászlila csipkeverés -  Ilonka, kis égi Ilonka a kép olyan ép eleven a képed a régi Ilonka kék lepke sziromlevelen szamócapiros puha szádból fakadnak a lenge füvek - szeráf nevetés puha szádból ha zsongnak a zsenge füvek  Lásd fekszem a parton a fűben ölébe ölelget a part a dús keserűszagu fűben ezernyi bogár idetart nyüzsögve nyirokteli mélyből ezer pici hangszeren át zümmög az ajkad izéről végnélküli víg szerenád  Azóta kapott csudacsókok íze ma oly keserű hűtelen és csunya csókok emléke is oly keserű oly messzibe csöndesedének éveim árnya alatt angyali vég-csemegének holt ajkaid íze marad  Ilonka, kis édes Ilonka a kép olyan ép eleven halványpuha hangod Ilonka szólít szomorú nevemen válaszom át a sötéten étheri fényutat ás borzad a sás fut a réten elsuhogó zokogás  Mihez foghasson ezentúl ki fogta fehér kezedet és hova nézhet ezentúl ki nézte sötét szemedet? Örökre itt maradok már hanyagul heverészve hanyatt míg enged a rög ragadó sár s gödör lesz testem alatt  Utamban az éjben a parton lengő lila láng vezetett most fűzfa tövén puha parton érzem kicsi lánykezedet és érzem aludni fogok már akár te a mély temetőn tudom hogy aludni fogok már boldogan és nevetőn  Már bomlik az élet az omló víz suhanó zaja közt mint százados erdei holló váza fenyő gallya közt már oszlik a test alig élek foszlik valamennyi tagom rezegve fölérez a lélek és imbolyog álmatagon  belefürdik a Léthe vizébe a víz körülötte csacsog locsogva körülsimogatják fehér buborék-pamacsok a hold ragyogó sugarában távoli trombita búg mind vakítóbb sugarában hajnali harsona zúg  ébresztget a szád muzsikája ébredj valahára szegény és zeng a szived muzsikája és hömpölyög izzik a fény úszunk tova kék levegőben mint két pihe lengetegen és fulladozunk ölelőben fényteli fellegeken 
dsida;Szeretnék; Szeretnék: kimenni messze, a víz partjára s a lemenő nappal szembenézve nekidőlni egy fának. Hetenként többször. A fejemet is hátravetve hallgatni a halk szúnyogdongást, meg a zsongó, csobogó vizet, mikor beszél a Csenddel.  Úgy maradni, míg feljönnek a csillagok és simogató ezüst fényüket fejemre hintik.  ...Először egy napig maradni ott azután két napig, azután három napig, azután mindig... Szatmár, 1925. július 10-én 
dsida;Szökevények a fák közt; RÉVEDEZŐ UTÓPIA VERSBEN  Úgy-e, kedveském, itt maradunk, e tájon, e zöldben, e fák közt, lepkevirág közt, lombkoronák közt, itt érik lassudan őszre nyarunk. Nem megyünk vissza. Itt maradunk. Itt maradunk és jók maradunk, remete férfi és remete nője, szentek, az egymás két szeretője. Lengeteg édes hangulatokkal járjuk az ordas rengeteget, és csiklandó fura fordulatokkal fogok regélni rengeteget. Mialatt odafent sugaras pihenésbe borul össze az őslombok pihegése s arcodon árnyuk zöld szine reszket, kéklő szemedet karikára mereszted. Festeni is fogok. Csodaszép lesz! Mindenegyes képem csodakép lesz. Ha lehullott lepled a part porában s cuppan alattad a kék aranyos tó, angyalt pingálok, mint a régi Giotto, tested mását a lelkem sugarában. Kampós bottal, egyszerű pásztor, mászom a csúcsot s napkihúnyáskor - távoli hívásodra feleletül - megnyúlt árnyam a völgybe vetül. Gondtalan évek. Mintha hajamba tűznél valami súlyos fényszóró virágot, úgy érzem az égen a holdvilágot. Pislogó piros rőzsetűznél, végtelen erdőn, halk dalok közt, lassan lépkedő angyalok közt simulok hozzád a lágy mohára... Zsongó gallyak közt, angyalok közt készülünk a kedves halálra. 
dsida;Szomorú pásztor; Mily szép a nyáj. Láttad már nagyszerű hömpölygését? gyapjas hátak fehér hullámait homéroszi mezőkön?  Mint áradó tejfolyó, úszik előre, a smaragd táj gondolataként gomolyog, ősköltemények tömörsége benne és ősszívek nyugalma.  Hidegpiros esteli fénynél ó - hétszer szomorú a pásztor, kinek gondolatai szórtan ténferegnek s juhai szétzülltek mindörökre. 
dsida;Szomorú tévedés; Valami álomból emlékszem rád. A bástyafokon rőt moha nő, s kedves forrásom elapadt, elapadt.  Az acélkék fecskék rád gondolnak, nem szállnak el: meghalnak, és haldoklik a megállt idő is.  Te nem tudod, hogy barátod vagyok, és azért nem közeledsz hozzám! Ó, milyen átkos, szomorú tévedés ez!  Csuháim kopnak, nemsokára szabad mellet mutatok a fáradt napnak: remete-éveim hite szakadozik.  Nem akar lángolni az esti tűz, s mezőkön, hegyeken túl késik, egyre késik a mindenek gyógyulása. 1929 
dsida;Szonett;   Kócsy Böskének   E délelőttön, mint a renyhe, holt só olvad fel ringó tengerek vizében, úgy oldódok fel én e versben éppen és gonddal mondom: tán ez az utolsó.  Ki tudja, mért: mostanában csak olcsó igéim vannak, árnak ellenében nem úszom már, hajam utálva tépem... S fülledt estéken rémít a koporsó.  Ó, csak bár egyszer lenne boldog estünk, vagy hajnalunk, mely minden titkot elles az istenektől, forró és szerelmes  vággyal keresnők: hol lehet elesnünk? S hol a füvek zöld máglya-lángja repdes, halk sercegéssel égne el a testünk. 1929. VII. 1. 
dsida;A végzet odúja előtt; Régi zavaros rémmesékből felködlik a képe: Torzonborz kutyafeje van, suhogó, nagy fekete szárnya s ha vörös fénnyel feljön a vacsoracsillag, embereket eszik.  Alkonyat felé már zsong az agyam, torkomban lüktet a szívem, félek. Minden sarokban ott ül a Rém, neszel, motoszkál, leskelődik, összehúzódik, felnyúlik, imbolyog, gomolyog a gumitestű, nyúlós árnyék-szörnyeteg. Lámpát gyújtani nincsen erőm, csak ülök, egyre ülök, szűkölök, fütyülök s ha nem bírom tovább, menekülök.  De hiába rohanok a pitvarba is, udvarra lihegve hiába futok: Minden sarokban ott ül a Rém, véres szeme villog, a szárnya suhog, a rózsafák mögött, a hátsó udvarban is, a ketrecek és ólak háta mögött, s ez így van minden este és így megy minden éjjel. Agysejtjeim létráján fel és alá futkos az őrület és nincs kegyelem!  Csak néha füstölög ki belőlem zavaros kicsi imádság, - valahogy így: Isten! Kis gyermekek jóságos Istene! Adj nekem tiszta-kék gyermek-szemet, mellem medrébe mozdulatlan lélek-tavat, hogy nyugodtan ülhessek ki a ház elé s a Végzet sötét odúja előtt úgy érezzem magamat, mint a gyermekek, akik csigaház előtt az útszélre kucorodnak s cérnaszál hangon kórusban énekelik: Csigabiga, gyere ki! Ég a házad ideki 
dsida;Tarka-barka strófák; Ki volt Ilonka? Eddig róla persze nem szóltam. Ő volt legjobb cimborám. A legvadabb fiúknál több a mersze, püföltük egymást hónapok során. Övemben tomahawk, - kicsiny fafejsze, - kertjük felé haladva szaporán már messziről kutattam, vajha vár-e. Én apacs voltam, ő meg delaváre.  Leírjam? Istenem, milyen nehéz megfogni pár vonását! Szerterezdül, bármily vigyázva nyul felé a kéz. Húsz esztendő könnyes ködén keresztül fúr át szemem, mikor szemébe néz. Emlék-indákon millió gerezd ül s valami mégis bizton igazít, hogy őt szakítsam le, az igazit.  Aligha hinném, hogy utálatos volt. Bronz-sárga szikrák szökdöstek haján, az orra kissé szeplős és fitos volt, cinkék vidultak tiszta kacaján, gömbölyded arca fényes és piros volt s kétoldalt olyan huncutkás, kaján gödröcske, milyet angyalok kivánnak... De mire kell szépség - egy indiánnak?  Most már bevallom, bármint hesseget a szégyenérzés, hogy a latin órán hozzáírtam az első verseket. (Öreg tanárom zsörtölődve szór rám utólagos, kemény intéseket, ha ez kezébe jut.) De drága Laurám nem tudta, hogy a Véres Kutyafog Petrarca lett és rímeket nyafog.  Ez is miatta történt, csak miatta: Egyszer apám, mint szokták jó szülők, térdére vont s a nagy kérdést feladta, milyen pályára vágyom s készülök. - Költő leszek, - feleltem. - Tyű, ebadta! hördült a hangja, mint egy vésztülök - Te semmiházi Elkotródj azonnal! - (Őszinte szó nem mindíg jár haszonnal.)  Bizony nem hagytam volna annyiba, hogy így Pegázusom szárnyába nyesnek, ha nem puhít meg úgy a galiba és balsejtelme egy-két nyaklevesnek. Ám a dorgálás végszavaiba foglaltak immár maguktól elesnek s erőtlenek, hogy jóra intsenek: "Költők csak voltak, költők nincsenek!"  Hej, jó apám! Ha tudta volna akkor, mily teljességgel nem mond igazat, félt volna tán, hogy sorsa tisztes aggkor helyett pokol lesz, kora kárhozat! Nincs annyi szunyog nyári alkonyatkor, nincs a mocsárban annyi sok moszat, nem írt le annyi zagyva verset Kassák, ahány költő itt ténfereg manapság.  Szegény Erdély Szegény irodalom! Nyakába kötve irdatlan kolonca! Ha mostan Byront mímelné dalom, kitől örökbe szállt reám e stanca, tudom, támadna rút riadalom: névleg sorolnának fel, sok ribanca, gyémántnak árult hitvány békasó, kire köpik a nyájas olvasó.  Ijesztő versezményeivel házal és kéreget a nyalka Nyallay, bús ál-Petőfi, telve honfilázzal, majd szétrepesztik mély sóhajai s csak pénzt zsebelve áll odébb egy házzal. (A hentesek mind mécénásai s ki Nyallay-vers-olvasásra számít, csomagoltasson tíz deka szalámit.)  S a többiek, sok borzas, buksi fej, csupa megváltó, fennkölt lelkű, tiszta, - egy perc nyugalmat tőlük merre lelj? Már valamennyi gondjaimra bízta néhány csodálatos művét, amely neked köszöni létét, szent giliszta. Könyv lep be lassan padlót és falat s én hálhatok a szabad ég alatt.  De hagyjuk a honmentő, népszakértő s egyéb csúf irodalmi tetveket, (ez nem reájuk, a tetvekre sértő!) kik csattogtatnak nyálas nyelveket a hatalom talpán s szőnek megértő "kultúrközeledési" terveket, - minél többször rugnak belénk s beléjük, annál mohóbb nyalóka szenvedélyük.  A rímem inkább rólatok pereg, akik bozótok, sziklák közt merészen törtetek ösvényt, első farmerek, s tanyát ütvén ez erdőntúli részen, dalt kezdtetek. (Én még mint kisgyerek figyeltem rá, példát követni készen.) Tábortüzetek most is zengve ég, honfoglaló, nagy írónemzedék!  Reményik, Áprily és Tompa László s a mindíg zsémbes, mindig harapós, mindig teremtő tettekért parázsló öreg harcos, a kajlabajszu Kós és Kuncz, akit korán elvitt a gyászló s a hullócsillag, Sipos Domokos, Nyírő, Tamási, - még ki fér a listán? Molter, Tabéry, Berde, Bartalis tán...  s ti mind, mindnyájan, tisztelt névsereg, kiket nem sikerült itt rímbe rónom, Betűországban bölcs miniszterek s Kovács Laci a szerkesztői trónon! - előttetek most büszkén tiszteleg hegyes szuronyként villogó irónom. A véletek való baráti lét avatta széppé életem felét.  S Kemény János!... A térképen kereszttel jelölik majd, hol áll a vécsi vár s tanítják: itt volt az erdélyi Keszthely és fényt vetett egy elborult, sivár világba. (Kérlek, János, ne neheztelj, ha ideírom, amit egy szikár vén székely mondott rád a faluvégen: "Báró ugyan, de abbahagyta régen...")  És számon kívül hagyni ki meri az ifjúságot, fürge versenyével? A sorban első volt Szemlér Feri, majd Kiss Jenő, aki huszonhat évvel a pálmát mindnyájunktól elnyeri, Ormos, Bözödi - s jönnek ismert névvel a múzsa többi jó kegyencei, Szabédi, Varró, Wass és Szenczei.  Sok jóbarát, szólj! Lesz gyümölcs a gallyon, mely benned ily dús virágba szökött? Csak rajtad áll, e vers szégyent ne valljon s hogy száz év mulva csillaggal bökött jegyzetben kell-e magyarázni, vajjon ki rejlik egy s más említett mögött, avagy dicső nevet ragyogva nyersz-e, - ... ha addig él e néhány strófa, persze.  Sok tarka-barka dolgot kellene még följegyezni rólatok, de döntő érv tiltakozva hangol ellene: úgy cseng e dallam máris, mint Vizöntő havában a vers népszerű neme, farsangi rigmus, mókás felköszöntő, vagy Szilveszterre tákolt színpadi bohóság... Jaj, ha hallaná Ady!  Az ő tusázó, véres szellemének hatása, hogy a játszi hangulat megvetve bujdosik a magyar ének berkeiben és többé nem mulat. Kik vígat irtak, szemlesütve félnek, mint csempészek, ha zubbonyuk alatt tilos bankókat rejtenek a ráncok s matatják őket vizslató fináncok.  Kicsit nagyképűek vagyunk s olyan jelmondatunk is: "Századokra termelj s tekintsd magad halálos komolyan!" Lantunk nyögesztő, félmázsás teher, mely úgy zeng, mint jégzajláskor a folyam s nem pengi ki a habzó, fürge csermely ezüstkövek közt zirrenő neszét. Pedig be szép a könnyű, halk beszéd! 
