label;cim;poem
babits;Mozgófénykép; Máskép: Amerikai Leányszöktetés -- szenzációs szerelmi tragédia mozgófényképben előadva A gép sugarát kereken veti, képköre fénylik a sik lepedőn mindjárt, szivem, uj szinek és alakok lovagolnak a fénylegyezőn olcsó s remek élvezet összecsodálni e gyors jelenéseket itt: első a Szerelmi Tragédia, melyet a lámpa a falra vetit. Ni -- Ámerikában e nagy palotának a dús ura -- milliomos rendel, levelez, sürög, üzleteit köti, telefonoz. Titkára előtte. Beszélni akar vele. Várja. Magára marad. Beszél neki. Karja mozog hevesen s ura szörnyü haragra gyulad. Éjfélkor a hószinü lányszoba villanymécsese zöld. Jön a lány bálból, kimerülten -- a báli ruhában is oly ideges, halavány. Vetkőzik az édes. Az éjjeli gyolcs fedi már. A komorna kimén. Megkoccan az ablaka. Nyitja. Vetekszik a holddal a zöld szobafény. Titkáruk az. Édesem! -- Újul a kép. Palotájuk elébe mutat. Fellegkaparójuk előtt ki az éjbe mutatja a hosszu utat. Fellegkaparón kötelekből létra. Az emelet ablaka nyil. Surrannak alá. Hamar: Elbuj a hold köre. Rebben az ótomobil. És tűnik a gépkocsi. Mind kicsinyebb-kicsinyebb. De a palota ébred. Vádat sug a létra. Mi volt az? Utánok! A gép! Tova! S mozdul a képlet. Nyargalnak az útközi fák növekedve szemünkbe: a kocsi sötét pont nyargalnak az út jegenyéi. Kigyózik az út tova. Két kocsi két pont. És fordul a kép. Jön a halmon a két szeretővel a gép lefelé. Vakít ide: hallani szinte, amint robog a kanyarúlat elé. Nőnek az arcok. A hölgy a lovagra simul. De az ég henye fellege gyül. S tűnik kanyarodva a gép. Jön a második. Ebben a dúlt öreg ül. S elpattan a kép, valamint hab a síma vizen. Jön az új. Csupa álom. Villannak az ég csodanyílai. Zuppan a zápor a messze határon. Ó nézd, gyönyörű! gyönyörű ez a fény- és árnycsere kékbe pirosból! S hogy gördül a két robogó! Hogyan is, hogyan is lehet ez papirosból! S hogy gördül a két robogó hegyeken tova, völgyeken, árkokon át! Pornimbusz után pocsolyás utakon ver a kereke sárkoronát. Tágulnak a messze prerík. Zug a zápor, a sík tavakon kopogó: S sebesebben mint hir a dróton, a bús utakon tova gördül a két robogó. S dacolva vonattal síneken át kerekük suhan. Alszik a város. Surrannak elénk magas ércemeletjei. Csöndje halálos. S már az öregnek a kocsija csusszan a -- csusszan a jól kövezett uton át: Követi, keresi, hőn lesi, nem leli -- nem leli lánya nyomát. Zöldbeszegett hegy alatt tovanyúl sima tó vize, mint a lepény. Most oda-lám oda jönnek a -- szöknek a -- törnek a lány s a legény, A kocsi mint csodaparipa ront oda, jaj neki -- jaj bele vad kerekén loccsan a -- csobban a tó vize: jobb biz e tört szeretőknek a tó fenekén. Még egy rémszerü kép (az apáról) a vásznon jő: az utolsó: vágtat a vad kocsi, mint robogó sír, fürge koporsó. Igy a halálkocsi Ámerikát szeli, szeldeli, szegdeli, jár: drága szekér kerekén, sima tó fenekén csupa kéj a halál. * Ah! Ámerikába! csak ott tul a tengeren, ott van az élet! Ah! Ámerikába miért nem utazhatom én soha véled... Ott van az élet, a pénz, az öröm, s a kaland tere, küzdeni tér: tengve a drága kenyéren unalmasan itt nyavalyogni mit ér? 
babits;Művész imája; Adj nyálat ajkaimnak, Isten, adj termékeny kilenc esztendőt, hogy hangos, unokás vasárnap üdvözítse az új teremtőt! Adj napjaimnak szőkeséget és éjeimnek barnaságot, hogy virágától gyökeréig végigszagoljam szent világod! Naptól, sártól és virágvértől csatakossan állok előtted: mind, amit adtál, elfogadtam: áld meg áldódat, követődet! 1925. nyár 
babits;Naiv ballada; melyben a költő elbeszéli, hogy egykor nagy sereg lányokat látott, akik liliommal lelket ölni tudnak és hogy félt tőlük és hogy kérte őket, hogy ne bántsák a lelkét, mert a költők lelke e világnak kincse. Láttam nagy sereg lányokat sereg lányokat liliommal. -- Akkor a lelkem fájdalommal küzködött sok nehéz orommal és láttam mérgezett szirommal gyilkoló kába liliommal jönni nagy sereg lányokat  és mondtam nékik: Lányok,  koldus vagyok én:  de ha meghalok, mégis  e világ lesz szegény. Nevettek s mondtam akkor én: Király voltam, vittem a gályát, térdeltem a tenger dagályát, valamint Mithras ős bikáját reávetvén hajóm igáját. Király voltam, vittem a gályát. Nevettek, s mondtam akkor én:  Talán király se voltam,  csak matróz siheder:  de ha meghalok, mégis  tenger sűllyed el. Szerettem mindent, ami új, szerettem mindent, ami ódon: úsztam kanyar, gonosz folyókon táncoltam a részeg hajókon, némán poshadtam lusta tókon, szerettem mindent, ami ódon szerettem mindent, ami új:  bús zene volt a lelkem.  éltem ütemét:  ha meghalok, az Isten  behunyja egy szemét. 
babits;Napszálltakor; Alig volt dél - és íme este már, az ablakot ködfátyol keni be, áttetszik rajt' sok vonalatlan árny sötét és mégis halavány szine. Benn ágy alól, sarokból a sötétség kimászik, mintha tolvaj volna csak, ki nappal még a házban elrejtőzék, s előbuj lopni, mikor alszanak. Tévedsz, tolvaj sötétség, én nem alszom, s te kincseimből semmit el nem lophatsz, amelyek lelkem mélyében ragyognak. Lelkem ragyog, mint gyémántkő ragyog, S te félsz a fénytől. Én a fény vagyok. És én nem alszom, mert én sohasem alszom! 1903. jún. 
babits;Negyedik rész; Mert látá az Ur, hogy ott egyik-másik szivben még Jónás szava kicsirázik mint a jó mag ha termőföldre hullott, s pislog mint a tüz mely titkon kigyulladt. S gondolta: Van időm, én várhatok. Előttem szolgáim, a századok, fujják szikrámat, mig láng lesz belőle bár Jónás ezt már nem látja, a dőre. Jónás majd elmegy, de helyette jő más, igy gondolá az Ur csak ezt nem tudta Jónás, s azért felette megharaguvék, és mondta: Mikor ide kijövék, s azóta napról-napra s egyre többen jöttek a városból kérdezni tőlem, kicsit gunyolva, kicsit félve-bánva, hány nap van hátra még? S én számról-számra közlém pontossan. S most szégyenben hagytál! Hazudtam én, és hazudott a naptár. És hazudott az Isten! Ezt akartad? Bünbánók jószándékát megzavartad. Hiszen tudhattam! Kellett volna tudni! Azért vágytam hajón Tarsisba futni... Mert te vagy aki fordit rosszat jóra, minden gonosznak elváltoztatója. De már az én lelkem vedd vissza tőlem, mert jobb nekem meghalnom hogysem élnem. Tudnivaló pedig itt hogy kimenve, a városból Jónás, ül vala szembe, a város ellenébe, napkeletnek, árnyékban, mert egy nagylevelü töknek indái ott fölfutva egy kiszáradt, hőségtől sujtott fára olyan árnyat tartottak, ernyőt eltikkadt fejére, hogy azalól leshetett Ninivére, fátylában a nagy fények fonta ködnek. S örüle Jónás módfelett a töknek. Aztán egy reggel, hajnaltájra, szerzett a nagy Uristen egy kicsinyke férget, mely a töknek tövét megrágta volna és tette hogy indája lekonyulna, levele megpörögve kunkorodna s az egész tök elaszva szomorodna. Oly vékonnyá fonnyadt, amily nagyra felnőtt: nem tartott többet sem árnyat sem ernyőt. S akkor az Isten szerze meleget s napkeleti szárasztó szeleket s lőn hogy a nap hévsége megsütötte Jónás fejét, és megcsapván, felette bágyadttá széditette, ugyhogy immár ugy érzé, minden körülötte himbál, mintha megint a hajón volna gyomra kavargott, és gyötrőn égette szomja s ezt nyögte csak: Lelkem vedd vissza, kérlek, mert jobb már hogy meghaljak, semhogy éljek. S monda az Ur Jónásnak: Lásd, valóban méltán busulsz s vádolsz-e haragodban a széleslombu, kövér tök miatt, hogy hüs árnya fejedről elapadt? S felelt, kitörvén Jónásból a méreg: Méltán haragszom azért, migcsak élek! És monda akkor az Isten: Te szánod a tököt amely egy éjszaka támadt s egy másik éjszaka elhervadott amelyért kezed nem munkálkodott amelyet nem ápoltál, nem neveltél, lombja alatt csak lustán elhevertél. És én ne szánjam Ninivét, amely évszázak folytán épült vala fel? melynek tornyai vetekedve kelnek? mely mint egy győztes harci tábor terjed a sivatagban, és utcái mint képeskönyv amit a történet irt, nyilnak elém? Ne szánjam Ninivének ormát mely lépcsőt emel a jövőnek? A várost amely mint egy fáklya égett nagy korszakokon át, és nemzedékek éltek fényénél, s nem birt meg vele a sivatagnak annyi vad szele? Melyben lakott sok százszor ezer ember s rakta fészkét munkálva türelemmel: ő sem tudta, és ki választja széllyel, mit rakott jobb-, s mit rakott balkezével? Bizd azt reám, majd szétválasztom én. A szó tiéd, a fegyver az enyém. Te csak prédikálj, Jónás, én cselekszem. Ninive nem él örökké. A tök sem, s Jónás sem. Eljön az ideje még, születni fognak ujabb Ninivék és jönnek uj Jónások, mint e töknek magvaiból uj indák cseperednek, s negyven nap, negyven év, vagy ezer-annyi, az én szájamban ugyanazt jelenti. Igy szólt az Ur, és Jónás hallgatott. A nap az égen lassan ballagott. Messze lépcsős tornyai Ninivének a hőtől ringatva emelkedének. A szörnyü város mint zihálva roppant eleven állat, nyult el a homokban. 
babits;A Madonna fakirja; Hogyan lépett e primitív Madonna e volutás, barokk párkányra? Olyan magas a párkány, hogy amint az évek malma csikar, ki béna földön ülök, romló szemem nem éri már a márvány únt díszein túl ama boldog arcot. Mert jaj, ma, társak, földön ül a költő, mint egy fakir az aranyos teremben, zsákmány és gyöngyös táncok közt -- de ő csak mezitlen és soványan ül, a nábob szőnyege sáros lesz nyomától, úgy ül idegen, és csúf sebeit vakarva. Mit keres ott a földön? Tán a rímet, mint leejtett pléh-csörgőjét a gyermek, keresi gyermekessen. A cselédek kisöpörték? vagy ott csörög a táncban perecnek kötve egy frivol bokára? vagy legurult a terrászról a sárba? Nézz föl az égre, lelkem! Már a vércsék kerengnek ott s az ember is, ha szárnyas, vércsét csinál magából. Jön a sűrű tavasz -- de vadszin egében csak inkább rémít a szürke berregés, csak inkább eltűnik az angyalok kék ruhája. 
babits;Néma költő mentsége; Ó ne cívódj a szegény művésszel, hogy néma, bár a szíve meghasad: mely kovács az, aki puszta kézzel  gyúrni merné a meleg vasat? Könnyű annak, ki hideg viasszal formálgatja játékbábuját: laza forma mégis percig azzal gondjainak játszat csicsuját. S boldog kinek bőre sérthetetlen, mint a Siegfried meztelen meze, minden-értő, mindig érthetetlen, mint az asbest istenek keze. Jaj de lelkem nem szilárd sziget, hanem hányt hajó e tengeren s máris annyi hév vas égetett: csupa hólyag fájó tenyerem. Nyílt seb bőröm minden pórusa, minden új érintés újra kin: s vakon zsong a kínok kórusa idegjeim tépett húrjain. 1915. márc. 
babits;Nervus urbis; Mitől lobognak a lámpák? És a gépek mitől zúgnak? Fel szoktál-e nézni néha, hol a hosszú drótok búgnak? Úgy tetszik, hogy értem olykor - úgy jön olykor, mint az álom - hogy a zúgó sodronyokban  mit beszél a villanyáram: Hajdan aki szabad órjás fenn a felhőkben dörögtem, mostan rabként gépet hajtok surranok e dróterekben. Surranok a selymes ércen, érben holt vér, vérben rab láz: jaj az efemér embernek,  aki engem drótba zabláz. Jaj a rám szálló madárnak: szárnyat ejtve fog lehullni jaj az efemér embernek, aki hozzám merne nyúlni. Surranok a szabad légben félelmesen, bárha szolga: tudjon nekem szót fogadni, aki nékem parancsolna. Télen sodronyom ezüstös zúzmarával kivirágzik nyáron a nap gyilkos fénye gyilkos drótjaimon játszik. Minden gyilkol ami fényes,  anélkül hogy maga veszne: így a nap és így a villany... így a kard és így az eszme. Így a város forró lelke, melyet titánteste zabláz: ezer vékony idegszálban csupa zárt hő, csupa rab láz. Mennyi erő feszül bennem  s mozdulatlan drótban rángok - csak forogjatok ti gépek és lobogjatok ti lángok! 1909 
babits;Névjegyemre; A név, mely áll e kis papíron, kimondva szó, mely száll tova. Lehellet és üres jel annak, ki nem hallotta még soha! S e rövid név, értelme tárva, tudjátok mégis, mit jelent? Egész világot, önkörében, mely zártan, szuverén kereng. S nem kisebb, mint a ti világtok, mely földből s csillagokból áll: két vége van minden világnak a születés meg a halál. Nem kisebb, semmit, sőt az ég s föld között valókkal még nagyobb s mindenképp más a tieteknél: én nektek idegen vagyok. S világom tág, de idegennek belé a bemenet tilos: jaj, mért egy örök idegennek jelzé nevét e papiros? 
babits;Nincsen kisértet; (1904) Nincsen kisértet! Sűrü meleg estén járhatunk fürtös felhők alatt nyugton, világos főnket rúdon lengő, súton száradó leplek immár nem ijesztvén. Boszorkányt sem már, ösvenyek keresztjén tündért se lesünk, mosdva régi kúton s nagy hajló fák alatt, magányos úton nem hányunk jelt , mint együgyű keresztyén. Ha kincsre vágyunk, játszunk vagy lopunk: nem hajtunk friss gödörnél ingó térdet, s egy kuvikhangra ásót nem dobunk. S elálmosodván, ketrecinkbe bújva, -- bátor csibék! nincs róka! -- mécset fújva nyugodtan alhatunk. Nincsen kisértet! 
babits;Nyár;   Esik a nap! Szakad a súlyos, sűrü zápor zuhogva istenigazából. Állok, s nyakamba hull a lángderűs ég!  Óh gyönyörűség!   Részeg darázs ráng körülöttem tág körökben, ide röppen és oda röppen: visszatérő csapongás, lenge hűség...  Óh gyönyörűség!   Hangos virág kiált, bíbor szinekkel esdve, hogy jöjjön már a bíbor estve, hogy halk pohárka harmatok lehűtsék:  Óh gyönyörűség!   Tornác fölött szédülve és legyet riasztva fúl a cseléd, liheg a gazda álmai: friss sörök, mély pince, hűs jég...  Óh gyönyörűség!   Boldog a nap: de boldogság a vágy gyürűsse! Boldog a nap, s vágyik a hűsre... Szeretlek s bújok tőled, lángderűs ég!  Óh gyönyörűség! 
babits;Nyári idill; A város izzad. Este jár pedig. Tárt ablakok és kézelőtlen ingujj. ... Bocsáss meg múzsám. Nem szalonba viszlek de egyszerű jó emberek közé s tán én is jó és egyszerü leszek: légy te is múzsám jó és egyszerű. Beteg vagy múzsám. Mennyi vágyakat éltél át múzsám! Mennyi borzadást! Előbb a létet, minden életet, aztán létlen szépségek keresését múzsám! és cicomáztad magadat mint vágyodó és árva vén leány pedig oly ifju vagy még. És beteg... Jer most velem! Tekints, tekints körül az egyszerü és nyájas arcokon: talán meggyógyulsz. Lásd a jó ipar, nyugodt ipar, most este, izzad és ingujjban veszi vidám vacsoráját s beteg szépség nélkül is élni boldog. Dicsérd múzsám a sokkezű ipart mely láthatatlan élni így kitart s nem él hiába s áldatlan nem él: ki alkot, az csüggedni rá nem ér s munka után édes a nyúgalom. Ah!... mi szakítja félbe így dalom? Múzsa! mi ez? Valami... ah!... sikoltás! Tűz van? Jerünk!... mert van-e szebb a tűznél? (Múzsám, múzsám! megint a régi vagy? Nem szebb-e tűznél, nem jobb-e az oltás?) Ah - ujra, ujra, ujra csak sikoltás! hogy rezdül rá az izzadt esti lég s minden felugrik és minden kiváncsi - ó ez a nyájas szent egyszerü nép! Ne menj velük múzsám! Maradva hallgasd a sikoltást mint drága szent zenét. Ne tudd okát! Folytasd és dalba jajgasd e sikoltás mélységes ütemét. Tán megmérgeztek valakit és az sikít és az sikít mindennek, érzi, vége van Boldogtalan! boldogtalan! Nincs semmi tenni, menteni: üvölteni! üvölteni! Más eszik, iszik, andalog... Ő halni fog! ő halni fog! Ki ment meg engem, orvosok? Mindent adok! mindent adok! Hisz eddig még nem éltem én - nincsen remény! nincsen remény! (Gyermekkoromban este kezem a játékot kereste,   álmoktól féltem, utáltam az ágyat, a lelkem is játékra vágyott és könnye buggyant a panasznak: Nem játszottam eleget aznap! ) Jaj eddig még nem éltem én - nincsen remény, nincsen remény. Nincs semmi, tenni, menteni: üvölteni! üvölteni! hadd hallja az egész világ: segíts világ! pusztulj világ! Hadd hallják meg az emberek: Gazemberek! gazemberek! Ah! nyughass! minden hasztalan!  Magam mérgeztem meg magam. Ó múzsám, múzsám, minden hasztalan! Halálra van szegény itélve, lásd, akit képzeltél. Nem lel gyógyulást. Sikolt, belefárad, aztán sírni fog, zokogni fog, de majd elhallgat egyszer - Mind zokogunk s majd mind elhallgatunk és ritka mer köztünk sikoltani. Mi dalba szűrjük hogyha jajgatunk, más, hogyha ég, siet ki oltani. Ó égni égni! és sikoltani! s úgy halni meg, sikoltva, égve! holtig. Vagy tán egy őrült, egy őrült sikolt itt? Kinek a lelke nékünk más világ s e más világból üzenet a hangja - Minden világ alatt van másvilág és minden emberben alszik egy őrült s ha őrült hangját hallja, ébredez, mint húr ha rokon hurnak szól a hangja. Halld úgy szól e sikoly, mint vész harangja. Rettegj fel! Ébredj!   Tűz van-é vagy árviz?    Ki tudja mily halál visz képzelhetetlened felé.    Bután omolsz belé    a semmiségbe. 
babits;O Lyric Love; Terólad száll a dal, zivatarverte líra, lantverte zivatar, lírai szerelem! feletted ég az ég, alattad messze nyílva a pokol, ingatag jársz ingatag helyen. Örök parázsmező égeti földi lábad s az égő fájdalom táncolni megtanít: ütemes sántaság, mint aki tűzbe hágott s kit kígyó csíp bokán, kapkodja talpait. Kiáltanál, tudom, de zene lesz a jajból mert egy ajk hangszerül hangolta ajkadat egy szép zenés ajak, mely dalt fakaszt a dalból, mint hangvillát ha ütsz, másik is hangot ad. Ó hóbillentyüs ajk zenés, meleg csodája hogy gyengéd hangjaid betöltik a leget s mint rezgést rabul ejt a zongorák pedálja ha elhallgatsz, a szív zenéje emleget. Ó kedvesem, ki vagy? Előtted messze nyílva az ég, sugárosan jársz sugaras helyen utánad dús pokol, zivatarverte líra, lantverte zivatar, lírai szerelem. 
babits;Óda a bűnhöz; Elbízott erény! hizelegve gyávább s korlátoltabb lant rezeg udvarodban: ámde nem tisztább! Az enyémet néked  ajzza, nemes Bűn, még ifjú izmom. Neked égő csokrot soha nem látott faju új virágból áldozok, melyet szakadékok ormán  csentem a földből vakmerő kézzel, veszedelmes úton: bódító sötét liliom keresztjét, vérvörös hunyort, s örökös virágu  áloe-pálmát. Nem neked, természet öröklött bűne, szerelem, romlás buja zöld hinára, nem gerincivó Cytherea, néked  mennyei kéjhölgy! Nem, vad gyilkosság, alacsony tolvajlás, nem rut fösvénység, feneketlen bírvágy, nem, te legrosszabb, pohosult tétlenség,  csökönyös önkény s orvosolhatlan butaság! nemünk nagy szennyesládaját teletöltő! moslék! hitvány szemétdomb! Sohsem érdemelték  nagy nevedet, Bűn! Mert te vagy a nagy, te vagy új és bátor, te vagy az erős, te vagy a kiváló, villogó fejszéd a sürűn járatlan  új utakat tör. Bűn, bűnnél százszor rokonabb erénnyel mégis bűn, nagy bűn a buták szemében, kik kopott párnán a sötétben ülnek,  félnek a fénytől. Ámde bátran én teneked szegődöm, szolgáid legszebb javadalma, nagy Bűn, add fényes fejszéd a kezembe! Kenj be  torna-olajjal! Ó fogadd ifjú, de derék erőmet! Rontok, építek! Zuhanó szekercéd fénye hullócsillaga tőlem ejlik,  mert te vagy a nagy, te vagy az erős, te vagy új és bátor: Gallián Caesart te vezetted át és új aranymezőt kereső, te leltél  Amerikára. 
babits;Óda a szépségről;  Zenét Madonna! mily titkos zenét  hallhatsz a lomha földi légen át,  hogy minden rebbenésed ütemét  annak kövesse s néma dallamát?  Mert kisujjodnak kisebb izromát  sem mozgatod, ha nem csodás ütemre  s lépésed úgy, mint táncod és imád  ünnepi lengés, muzsika a szemre, mely nagy harmóniát hangol húros szivemre.  Szférák zenéje ez! Világzene,  mely szép testedben hangszerre talált  vagy e természet minden kelleme,  mely ezelőtt az űrben szerteszállt,  csillagok közt e drága testre várt,  hogy egybegyüjtse, mint a drága lencse  magába gyüjti mind a napsugárt  s a bámuló világ elébe öntse: tevéled élni és csak látni is szerencse.  S vajjon e drága test ha sírba omlik  s e drága lencse egyszer eltörik  (ó gyászolj Múzsa! minden porbaromlik  minden eljut a végső gödörig  s az ért gyümölcsöt csúf telek verik)  de ami szép volt, a szépség sugára,  a fénysugár kiszáll a légürig  s bár emberszem nem láthatá sokára: a sugár megmarad, tán istenek javára.  Tán más csillagban boldogabb halandók  felfogják majd utazó zenefényét  évezrek multán újra olvasandók  bűbájos tested örök költeményét.  Ó hadd reméljem más egek reményét,  hová csak akkor ér a fénysugár,  mely most hagyván el tested szent edényét  már csillagokról csillagokra jár, mint drága pára, mely szent edényből kiszáll.  A földön képed, szobrod összeomlik,  eltörnek s majd a föld is eltörik:  ó gyászolj Múzsa! minden porbaromlik,  minden eljut a végső gödörig  de a sugár kiszáll a légürig.  Test s lélek meghal: néki nincs halála.  Nagy távolok új kincsükül nyerik  és csillagokról csillagokra járva a végtelenbe száll -- tán istenek javára. 
babits;Odysseiabeli tájkép; Ha most a szobámba nyitnál be, modern fi látnál kicsi gyertyát, hunyó tüzeket nagy könyvet előttem kinyitva heverni s könyvben kerek ósdi görög betüket. Ha most a szívembe nyitnál be (de nem tudsz) látnád hogy elönti egy ókori báj s ha képzeletembe jutnál be (de nem jutsz) egy tájra találnál. És ím ez a táj: Nagy messzire tárva a légszerü tenger, az égemelő viz, a földövező mélyöblü hajóban a tágszivü ember és tiprat a habban nyulánk evező. Csapkodja a tajték ércszínü sörényét, mint ostor a dacos ló büszke nyakát fönn az arany isten öntözgeti fényét s nincs függöny az égen, nincs partszerü gát. De a levegőben bodor ködök, aprók gyüldösnek, a kékre ezüst fodorúl s im távoli foltok, mint távoli taplók gyúldosnak. A távol kék elkomorúl. S fölgyűlve az égre feszűlve kifekszik a fekete ernyő, súllyal, komoran bordán habok ingó verése növekszik megcsattan a meny s a zápor lezuhan. Gályája farán áll a meztelen ember vakúl szeme duzzadnak durva karok megtágul a kormány és törren a tengely bár törmöli rudját ércgörcsü marok. És gyenge tutajnak leválik a lécszál mit könnyü gerelyként dobál a vad ár. De íme: sirály jön s a deszka fölé száll: a fehér istennő, Inó e madár. És lám: uj erő gyűl lankadt idegekben és úszni feszűl a kar izma: tovább! Munkál a tüdő is, mindég melegebben jobban ver a szív is, jobban rug a láb s mind édesizűbb lesz a sós viz az ajkon és habja nyugodtabb és árja viszás: égadta folyóvíz torkollik a parton hol sárga iszap közt nő kardszerü sás. Vetődik aléltan, csapzott csunya hajjal, hol marti bokor borul álma fölé s hogy rózsa ujjakkal kivirran a hajnal, szép lányka vet lapdát a cserje közé... Itt zöld tamariszkot zuzogtat a szellő s barlang küszöbén vet az ár ki csigát künn messze a vízen kel száz csoda küllő a nagy nap előtt ott nincs partszerü gát. 1909-1910 
babits;A Magyarok Istenéhez; Vagy-e? S ki vagy? S mienk vagy-e? Csupán mienk és senki másé? Szabad-e hogy csupán a mienk légy? És lehetsz-e az, aki vagy, ha csupán a mienk vagy? S mégis: lehetsz-e aki vagy, ha nem tudsz csupán-mienk is lenni? Lehet-e világod végtelen, ha nem vagyunk mi is középen, és sorsunk a Tengely? Mi vár reánk? És jön-e még igazság? Vagy mi leszünk a keresztrefeszített a nemzetek közt? Akkor is középen áll a Kereszt, s ki szenved: Messiás. És ez van talán hátra még. Az embert, az aprót, megváltottad már. A népek váltsága jő most. S bizonnyal mienk vagy, Isten, amíg mi hordjuk a keresztet. Mert nem lehetsz a mérges kis Wotanok öccse te, egy a sok közül, pogány csillag, hanem ki eljött, csillagoltó nap, s kinél kisebb nékünk nem elég: magyarok és mindenek Istene. 
babits;Októberi ájtatosság; Távozzál el Uram én tőlem. -- Jób könyve . A kórus padján, honnan a rácson át látni a templom sok kicsi villanyát  mert az imát villany kiséri   s új tüze régi Urunk dicséri: a kórus padján egymagam ülök én, mint egy kárvallott, elkeserült legény,  bárány-e, bárány-e vagy farkas?   Szól a litánia: lelkem, hallgass! Uram, ki úr vagy száz seregek fölött, teremtesz és ki ellened, eltöröd,  világokat vegyítesz, sujtasz,   s lelket a lomha rögökben nyujtasz, te, kit magasztal a zenit és nadir a jármod édes és a csapásod ír:  jármodba fogj be, csapj meg engem,   mért nem örök diadalmad zengem? Mért zengem a csúf, kór kicsinyek hadát, a földi szégyent, béka-egércsatát,  a halni születőknek éltét,   únt bajok újszerű visszatértét? Tán azt hiszem, hogy sok kicsi sokra megy? Pedig a soknál mennyire több az egy,  az Egy, aki Valaki , mégis,   akire hallgat a föld is, ég is. Egész világunk mind csupa látomás, folytatott álom, lassu lidércnyomás,  de legcsodásabb látomásunk   te vagy, Urunk, te vagy, égi másunk. Te a nagy Álom, te vagy a fő Lidérc: a tested lélek, hanem a lelked érc,  érclelkeddel lelkünkre fekszel,   századok ülnek el és növekszel. Kórus padjáról, halld, sürü rácson át küldöm tehozzád, Isten, ez új imát:  hatalmas vagy földön és égen:   adj, magad ellen, erőt énnékem! 
babits;Olvasás közben; Szobámban ülök. Könyv előttem. Apró hangyák mászkálnak feketén a könyvben. Jaj... nézd... lecsusznak a világos lapról! s fejembe bizsegnek... hosszu sor... tömötten. S mindegyik egy-egy darabkát elrabló súlyos velőm'... vékony csáp... viszi könnyen... s agyam e mindig szikra-éhes tapló, elfogy!... hál'isten... s megindúl a könnyem... A könny, a szelíd, meleg, enyhitő... és attól oly érzékeny lesz a kedvem, amilyen nem volt száz esztendő óta. Megáll... elég vén: meghal az idő a fülem zúg s lenn mélyen a szivemben örök búgássá szélesűl egy nóta. 1903. jún. 
babits;Olyan-olyan gazdag voltam; Olyan-olyan gazdag voltam: gazdagságommal nem törődtem Olyan-olyan szomorú voltam: mi hasznom lett volna belőle? Elástam minden kincsemet mélyre, s mélyebben a mélynél: fölötte föld és kő és víz és évek és álmok és éjfél. Elástam minden kincsemet víz alá, könnyek alá, s ahonnan hajdan kivájtam, kegyetlen kövek alá, kenyértermő mindennapok fösvény, bús földje alá, mit csak gyáva eke tár, mely kincset nem talál. De most tavasz szelei fújnak, és kedvesem biztat és kezek nyúlnak felém, és szivem is izgat. Mi lenne ha kincseim újra fölásnám? Mert erős vagyok én, és gazdagabb mindenki másnál. (Óh jaj vigyázz, a nagy vizeket kiszabadítani vészes! Kincsed tán nem is volt arany, csupa rozsdás és penészes vagy elrabolták azóta, s ha talán meg is találod, tolvajok ujjnyomatával szennyezve máris utálod.) 1927. tavasz [?] 
babits;Önéletrajz; S néha a gondok rámcsengetnek. Éjjel fölébredek. Szobám olyan sötét, mint jövőm. Mellettem egy szegény madárka, beröpült hozzám, kezemből etettem, de miből török morzsát neki holnap? Kenyerem fogytán. Nem vágytam kalácsra, de vénül már a remetének ínye, s jaj elvétetik az is, ami volt. Dolgozni? Csemetéim sorban álltak méhkasom zeng még de a kertben immár csak szolgát tűr, nem remetét, a gazda. Jött, s fáim mellől ellökött a sáfár, szája ítélt, míg szeme reszketett lángom előtt.   És én mentem a lánggal, s csüggedve mondtam: Csillag ez, ki nézi? Jó lesz pompának és útmutatónak, megéri tán a fösvény kenyeret. Jaj, szegény csillag! Erdők égtek, annyi szikra hull még, mindegyik ragyogóbb a Sziriusznál. Füst van, száll a szikra s a csillag elborul.   Bús csillagom! eregy pályádon, s majd ha tűn a füst, csillanj fel újra a koromba-süppedt holnap előtt. Addig pólyázd be kényes fényedet -- én majd, mint a büszke grófok, koronám eltakarva, két kezemmel kapát fogok... Már itt az ősz, a föld már átázott újra. S jön a tél, hideg lesz: bár vethetnélek földbe, csillagom! (jobb, vattás rög közt, magnak, mint az égen, hol a meztelen Vénuszok vacognak). 
babits;Örök dolgok közé legyen hired beszőtt; Új diszharmóniát vakítson rád a lelkem, hogy Egyiptom rovott kockáin lássalak szárnyas griffek között, Nilus-öntözte telken állj félig meztelen, nagy tiarás alak. Hieroglif rovás és szfinksz maga az asszony, fehér kövek között olajos barna bőr, de villog a foga, hogy húrokat szakasszon ivor plektrum gyanánt költők szíveiből. Ajkadra s kebleid halmainak csucsára drága rubint a vér rejtek futása fest s elömlik testeden az ékszerek sugára: ó meddig ékszer és ó meddig női test? Hideg kövek között, hideg kövekkel ékes ott állasz melegen, dobogva szerteszét. A nap rabnője vagy: hogy égés nélkül égess, a nap letette rád forró arany kezét. Ezt Nyugat küszöbén álmodta egy poéta, hatezer év után, az üstökös előtt, hogy amíg ég a nap s visszajár a kométa, örök dolgok közé legyen híred beszőtt. 
